Time	Author	Year	Study	Region	Taxa	Fresh	Antarctic	S.Middle	Tropics	N.Middle	Arctic	Mtn	Island	Threatened	Endemic	Model.Type	Non.clim.threat	Land.Use.Change	Dispersal	Sp.int	Physiology	Adaptation	Pop.diff	Demography.LH	Earth.Sys	Other	Other.Habitat	Disp.Mod	Scenario	Climate.Mod	Pre.Ind.Rise	Year.Pred	Total.N	WtSp	version	concat	ave.percent	max.percent	min.percent	adj.percent
New	Ayebare	2018	Ayebare2018	Africa	Amphibians	Y	N	N	Y	N	N	S	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	IPCC2007	3.45	2080	24	24	1	Ayebare2018AfricaAmphibiansYSDMNNNNNNNNNNNUniversalA2IPCC20073.4520801	0.208333333	0.375	0.083333333	0.329166667
New	Ayebare	2018	Ayebare2018	Africa	Birds	N	N	N	Y	N	N	S	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	IPCC2007	3.45	2080	32	32	1	Ayebare2018AfricaBIrdsYSDMNNNNNNNNNNNUniversalA2IPCC20073.4520801	0.177083333	0.46875	0	0.384375
New	Ayebare	2018	Ayebare2018	Africa	Birds	N	N	N	Y	N	N	S	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP8.5	IPCC2013	3.21	2070	17	17	1	Ayebare2018AfricaBIrdsYSDMNNNNNNNNNNNUniversalRCP8.5IPCC20133.2120701	0.37254902	0.823529412	0	0.702941176
New	Ayebare	2018	Ayebare2018	Africa	Mammals	N	N	N	Y	N	N	S	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	IPCC2007	3.45	2080	32	32	1	Ayebare2018AfricaMammalsYSDMNNNNNNNNNNNUniversalA2IPCC20073.4520801	0.135416667	0.28125	0.03125	0.240625
New	Ayebare	2018	Ayebare2018	Africa	Plants	N	N	N	Y	N	N	S	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	IPCC2007	3.45	2080	46	46	1	Ayebare2018AfricaPlantsYSDMNNNNNNNNNNNUniversalA2IPCC20073.4520801	0.268115942	0.586956522	0.043478261	0.497826087
New	Ayebare	2018	Ayebare2018	Africa	Reptiles	N	N	N	Y	N	N	S	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	IPCC2007	3.45	2080	11	11	1	Ayebare2018AfricaReptilesYSDMNNNNNNNNNNNUniversalA2IPCC20073.4520801	0.03030303	0.090909091	0	0.072727273
New	Bagne	2014	Bagne2014	Namerica	Amphibians	Y	N	N	N	Y	N	N	N	N	N	CCVA	Y	N	Y	Y	Y	N	N	Y	N	N	Y	SpSpecific	A2	IPCC2007	2.07	2050	9	9	1	Bagne2014NamericaAmphibiansNCCVAYNYYYNNYNNYSp-specificA2IPCC20072.0720501	0.444444444	0.444444444	0.444444444	0.444444444
New	Bagne	2014	Bagne2014	Namerica	Birds	N	N	N	N	Y	N	N	N	N	N	CCVA	Y	N	Y	Y	Y	N	N	Y	N	N	Y	SpSpecific	A2	IPCC2007	2.07	2050	42	42	1	Bagne2014NamericaBirdsNCCVAYNYYYNNYNNYSp-specificA2IPCC20072.0720501	0.5	0.5	0.5	0.5
New	Bagne	2014	Bagne2014	Namerica	Mammals	N	N	N	N	Y	N	N	N	N	N	CCVA	Y	N	Y	Y	Y	N	N	Y	N	N	Y	SpSpecific	A2	IPCC2007	2.07	2050	36	36	1	Bagne2014NamericaMammalsNCCVAYNYYYNNYNNYSp-specificA2IPCC20072.0720501	0.083333333	0.083333333	0.083333333	0.083333333
New	Bagne	2014	Bagne2014	Namerica	Reptiles	N	N	N	N	Y	N	N	N	N	N	CCVA	Y	N	Y	Y	Y	N	N	Y	N	N	Y	SpSpecific	A2	IPCC2007	2.07	2050	29	29	1	Bagne2014NamericaReptilesNCCVAYNYYYNNYNNYSp-specificA2IPCC20072.0720501	0.068965517	0.068965517	0.068965517	0.068965517
Original	Bakkenes	2006	Bakkenes2006	Europe	Plants	N	N	N	N	Y	Y	S	S	N	N	SAR	N	N	N	N	N	N	N	N	N	N	N	None	A1B	IPCC2001	3.28	2100	104	104	1	Bakkenes2006EuropePlantsNSARNNNNNNNNNNNNoneA1BIPCC20013.2821001	0.163461538	0.163461538	0.163461538	0.163461538
Original	Bakkenes	2006	Bakkenes2006	Europe	Plants	N	N	N	N	Y	Y	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	2Cby2100	IPCC2001	1.2	2025	856	856	1	Bakkenes2006EuropePlantsNSDMNNNNNNNNNNNUniversal2Cby2100IPCC20011.220251	0.003504673	0.003504673	0.003504673	0.003504673
Original	Bakkenes	2006	Bakkenes2006	Europe	Plants	N	N	N	N	Y	Y	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	2Cby2100	IPCC2001	1.7	2050	856	856	1	Bakkenes2006EuropePlantsNSDMNNNNNNNNNNNUniversal2Cby2100IPCC20011.720501	0.004672897	0.004672897	0.004672897	0.004672897
Original	Bakkenes	2006	Bakkenes2006	Europe	Plants	N	N	N	N	Y	Y	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	2Cby2100	IPCC2001	2	2100	856	856	1	Bakkenes2006EuropePlantsNSDMNNNNNNNNNNNUniversal2Cby2100IPCC2001221001	0.005841121	0.005841121	0.005841121	0.005841121
Original	Bakkenes	2006	Bakkenes2006	Europe	Plants	N	N	N	N	Y	Y	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1B	IPCC2001	3.28	2100	856	856	1	Bakkenes2006EuropePlantsNSDMNNNNNNNNNNNUniversalA1BIPCC20013.2821001	0.011682243	0.011682243	0.011682243	0.011682243
Original	Balint	2011	Balint2011	Europe	Insects	N	N	N	N	Y	Y	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	A2	IPCC2007	3.45	2080	9	9	1	Balint2011EuropeInsectsYSDMNNNNNNNNNNYUniversalA2IPCC20073.4520801	0.333333333	0.333333333	0.333333333	0.333333333
Original	Balint	2011	Balint2011	Europe	Insects	N	N	N	N	Y	Y	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	B2	IPCC2007	2.74	2080	9	9	1	Balint2011EuropeInsectsYSDMNNNNNNNNNNYUniversalB2IPCC20072.7420801	0.111111111	0.111111111	0.111111111	0.111111111
Original	Bambach	2013	Bambach2013	Samerica	Plants	N	N	Y	N	N	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A2	HadCM3	3.64	2085	14	14	1	Bambach2013SamericaPlantsNSDMNNNNNNNNNNNNoneA2HadCM33.6420851	0.238095238	0.5	0.071428571	0.425
Original	Bambach	2013	Bambach2013	Samerica	Plants	N	N	Y	N	N	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	B2	HadCM3	2.84	2085	14	14	1	Bambach2013SamericaPlantsNSDMNNNNNNNNNNNNoneB2HadCM32.8420851	0.30952381	0.571428571	0.071428571	0.503571429
Original	Bambach	2013	Bambach2013	Samerica	Plants	N	N	Y	N	N	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A2	HadCM3	3.64	2085	14	14	1	Bambach2013SamericaPlantsNSDMNNNNNNNNNNNUniversalA2HadCM33.6420851	0.095238095	0.142857143	0.071428571	0.128571429
Original	Bambach	2013	Bambach2013	Samerica	Plants	N	N	Y	N	N	N	S	N	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	B2	HadCM3	2.84	2085	14	14	1	Bambach2013SamericaPlantsNSDMNNNNNNNNNNNUniversalB2HadCM32.8420851	0.166666667	0.428571429	0	0.353571429
New	Bascompte	2019	Bascompte2019	Europe	Plants	N	N	N	N	Y	Y	S	S	N	N	Hybrid	N	N	N	Y	N	N	N	N	N	N	N	None	A1B	MPI-ECHAM5	2.19	2050	244	244	1	Bascompte2019EuropePlantsNHybridNNNYNNNNNNNNoneA1BMPI-ECHAM52.1920501	0.237704918	0.237704918	0.237704918	0.237704918
New	Bascompte	2019	Bascompte2019	Europe	Plants	N	N	N	N	Y	Y	S	S	N	N	Hybrid	N	N	N	Y	N	N	N	N	N	N	N	None	A1B	MPI-ECHAM5	3.42	2080	244	244	1	Bascompte2019EuropePlantsNHybridNNNYNNNNNNNNoneA1BMPI-ECHAM53.4220801	0.286885246	0.286885246	0.286885246	0.286885246
New	Bascompte	2019	Bascompte2019	Europe	Plants	N	N	N	N	Y	Y	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A1B	MPI-ECHAM5	2.19	2050	244	244	1	Bascompte2019EuropePlantsNSDMNNNNNNNNNNNNoneA1BMPI-ECHAM52.1920501	0.110655738	0.110655738	0.110655738	0.110655738
New	Bascompte	2019	Bascompte2019	Europe	Plants	N	N	N	N	Y	Y	S	S	N	N	SDM	N	N	N	N	N	N	N	N	N	N	N	None	A1B	MPI-ECHAM5	3.42	2080	244	244	1	Bascompte2019EuropePlantsNSDMNNNNNNNNNNNNoneA1BMPI-ECHAM53.4220801	0.143442623	0.143442623	0.143442623	0.143442623
Original	Beaumont	2002	Beaumont2002	AustraliaNewZealand	Insects	N	N	Y	Y	N	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	cons	CRU	1.8	2050	24	24	1	Beaumont2002AustraliaNewZealandInsectsYSDMNNNNNNNNNNNUniversalconsCRU1.820501	0.013888889	0.041666667	0	0.033333333
Original	Beaumont	2002	Beaumont2002	AustraliaNewZealand	Insects	N	N	Y	Y	N	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	hiext	CRU	2.9	2050	24	24	1	Beaumont2002AustraliaNewZealandInsectsYSDMNNNNNNNNNNNUniversalhiextCRU2.920501	0.041666667	0.083333333	0	0.072916667
Original	Beaumont	2002	Beaumont2002	AustraliaNewZealand	Insects	N	N	Y	Y	N	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	lowext	CRU	2.1	2050	24	24	1	Beaumont2002AustraliaNewZealandInsectsYSDMNNNNNNNNNNNUniversallowextCRU2.120501	0.013888889	0.041666667	0	0.033333333
Original	Beaumont	2002	Beaumont2002	AustraliaNewZealand	Insects	N	N	Y	Y	N	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	vcons	CRU	1.2	2050	24	24	1	Beaumont2002AustraliaNewZealandInsectsYSDMNNNNNNNNNNNUniversalvconsCRU1.220501	0	0	0	0
Original	Beaumont	2005	Beaumont2005	AustraliaNewZealand	Insects	N	N	Y	Y	N	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1Fi	CSIROMK2	1.4	2020	25	25	1	Beaumont2005AustraliaNewZealandInsectsYSDMNNNNNNNNNNNUniversalA1FiCSIROMK21.420201	0	0	0	0
Original	Beaumont	2005	Beaumont2005	AustraliaNewZealand	Insects	N	N	Y	Y	N	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	B1	CSIROMK2	1.4	2020	25	25	1	Beaumont2005AustraliaNewZealandInsectsYSDMNNNNNNNNNNNUniversalB1CSIROMK21.420201	0	0	0	0
Original	Beaumont	2007	Beaumont2007	AustraliaNewZealand	Insects	N	N	Y	Y	N	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	A1B	IPCC2007	1.45	2030	9	9	1	Beaumont2007AustraliaNewZealandInsectsYSDMNNNNNNNNNNNUniversalA1BIPCC20071.4520301	0.148148148	0.333333333	0	0.283333333
New	Beaumont	2016	Beaumont2016	AustraliaNewZealand	Mammals	N	N	Y	Y	N	N	S	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP8.5	MPI-ECHAM5	2.54	2055	2694	2694	1	Beaumont2016AustraliaNewZealandMammalsYSDMNNNNNNNNNNNNoneRCP8.5MPI-ECHAM52.5420551	0.073867854	0.118040089	0.02969562	0.109205642
New	Beaumont	2016	Beaumont2016	AustraliaNewZealand	Mammals	N	N	Y	Y	N	N	S	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP8.5	NCARCCSM3.0	2.74	2055	2694	2694	1	Beaumont2016AustraliaNewZealandMammalsYSDMNNNNNNNNNNNNoneRCP8.5NCARCCSM3.02.7420551	0.133444692	0.213437268	0.053452116	0.197438753
New	Becerra-Lopez	2022	Becerra-Lopez2022	Namerica	Reptiles	N	N	N	Y	Y	N	S	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-8.5	BCC-CSM2-MR	1.51	2030	14	14	1	Becerra-Lopez2022NamericaReptilesYSDMNNNNNNNNNNYUniversalSSP5-8.5BCC-CSM2-MR1.5120301	0	0	0	0
New	Becerra-Lopez	2022	Becerra-Lopez2022	Namerica	Reptiles	N	N	N	Y	Y	N	S	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-8.5	CNRM-CM6	1.54	2030	14	14	1	Becerra-Lopez2022NamericaReptilesYSDMNNNNNNNNNNYUniversalSSP5-8.5CNRM-CM61.5420301	0	0	0	0
New	Becerra-Lopez	2022	Becerra-Lopez2022	Namerica	Reptiles	N	N	N	Y	Y	N	S	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	SSP5-8.5	IPSL-CM6A-LR	1.94	2030	14	14	1	Becerra-Lopez2022NamericaReptilesYSDMNNNNNNNNNNYUniversalSSP5-8.5IPSL-CM6A-LR1.9420301	0	0	0	0
New	Bell	2021	Bell2021	Namerica	Fish	Y	N	N	N	Y	N	Y	N	N	N	Mechanistic	Y	N	N	Y	N	N	N	N	N	N	Y	SpSpecific	A1B	IPCC2007	1.93	2040	2	2	1	Bell2021NamericaFishNMechanisticYNNYNNNNNNYSp-specificA1BIPCC20071.9320401	0	0	0	0
New	Bell	2021	Bell2021	Namerica	Fish	Y	N	N	N	Y	N	Y	N	N	N	Mechanistic	Y	N	N	Y	N	N	N	N	N	N	Y	SpSpecific	A1B	IPCC2007	3.2	2080	2	2	1	Bell2021NamericaFishNMechanisticYNNYNNNNNNYSp-specificA1BIPCC20073.220801	0	0	0	0
New	Bellaver	2022	Bellaver2022	Samerica	Insects	N	N	N	Y	Y	N	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	RCP4.5	IPCC2013	2.29	2090	2	2	1	Bellaver2022SamericaInsectsYSDMNNNNNNNNNNYUniversalRCP4.5IPCC20132.2920901	0.5	0.5	0.5	0.5
New	Bellaver	2022	Bellaver2022	Samerica	Insects	N	N	N	Y	Y	N	S	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	RCP8.5	IPCC2013	4.18	2090	2	2	1	Bellaver2022SamericaInsectsYSDMNNNNNNNNNNYUniversalRCP8.5IPCC20134.1820901	0.666666667	1	0.5	0.9
New	Bellaver	2022	Bellaver2022	Samerica	Plants	N	N	N	Y	Y	N	S	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	RCP4.5	IPCC2013	2.29	2090	6	6	1	Bellaver2022SamericaPlantsYSDMNNNNNNNNNNYUniversalRCP4.5IPCC20132.2920901	0	0	0	0
New	Bellaver	2022	Bellaver2022	Samerica	Plants	N	N	N	Y	Y	N	S	N	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	RCP8.5	IPCC2013	4.18	2090	6	6	1	Bellaver2022SamericaPlantsYSDMNNNNNNNNNNYUniversalRCP8.5IPCC20134.1820901	0.166666667	0.333333333	0	0.291666667
New	Benavides	2021	Benavides2021	Namerica	Plants	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP2.6	IPCC2013	1.5	2070	40	40	1	Benavides2021NamericaPlantsYSDMNNNNNNNNNNNNoneRCP2.6IPCC20131.520701	0	0	0	0
New	Benavides	2021	Benavides2021	Namerica	Plants	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP4.5	IPCC2013	2.15	2070	40	40	1	Benavides2021NamericaPlantsYSDMNNNNNNNNNNNNoneRCP4.5IPCC20132.1520701	0.016666667	0.025	0	0.02375
New	Benavides	2021	Benavides2021	Namerica	Plants	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	None	RCP8.5	IPCC2013	3.21	2070	40	40	1	Benavides2021NamericaPlantsYSDMNNNNNNNNNNNNoneRCP8.5IPCC20133.2120701	0.041666667	0.1	0	0.08375
New	Benavides	2021	Benavides2021	Namerica	Plants	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP2.6	IPCC2013	1.5	2070	40	40	1	Benavides2021NamericaPlantsYSDMNNNNNNNNNNNUniversalRCP2.6IPCC20131.520701	0	0	0	0
New	Benavides	2021	Benavides2021	Namerica	Plants	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP4.5	IPCC2013	2.15	2070	40	40	1	Benavides2021NamericaPlantsYSDMNNNNNNNNNNNUniversalRCP4.5IPCC20132.1520701	0.016666667	0.025	0	0.02375
New	Benavides	2021	Benavides2021	Namerica	Plants	N	N	N	Y	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP8.5	IPCC2013	3.21	2070	40	40	1	Benavides2021NamericaPlantsYSDMNNNNNNNNNNNUniversalRCP8.5IPCC20133.2120701	0.05	0.125	0	0.10375
Original	Berry	2003	Berry2003	Europe	Amphibians	Y	N	N	N	Y	N	S	Y	Y	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	high	UKCIP98	2.7	2055	2	2	1	Berry2003EuropeAmphibiansNSDMNNNNNNNNNNNUniversalhighUKCIP982.720551	0	0	0	0
Original	Berry	2003	Berry2003	Europe	Birds	N	N	N	N	Y	N	S	Y	Y	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	high	UKCIP98	2.7	2055	8	8	1	Berry2003EuropeBirdsNSDMNNNNNNNNNNNUniversalhighUKCIP982.720551	0	0	0	0
Original	Berry	2003	Berry2003	Europe	Insects	N	N	N	N	Y	N	S	Y	Y	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	high	UKCIP98	2.7	2055	4	4	1	Berry2003EuropeInsectsNSDMNNNNNNNNNNNUniversalhighUKCIP982.720551	0	0	0	0
Original	Berry	2003	Berry2003	Europe	Plants	N	N	N	N	Y	N	S	Y	Y	N	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	high	UKCIP98	2.7	2055	36	36	1	Berry2003EuropePlantsNSDMNNNNNNNNNNNUniversalhighUKCIP982.720551	0.055555556	0.055555556	0.055555556	0.055555556
New	Beyer	2020	Beyer2020	World	Mixed	N	N	Y	Y	Y	Y	S	S	N	Y	SDM	Y	Y	N	N	N	N	N	N	N	N	Y	Universal	RCP2.6	IPCC2013	1.49	2040	16919	16919	1	Beyer2020WorldMixedYSDMYYNNNNNNNNYUniversalRCP2.6IPCC20131.4920401	0.06968497	0.06968497	0.06968497	0.048779479
New	Beyer	2020	Beyer2020	World	Mixed	N	N	Y	Y	Y	Y	S	S	N	Y	SDM	Y	Y	N	N	N	N	N	N	N	N	Y	Universal	RCP2.6	IPCC2013	1.5	2070	16919	16919	1	Beyer2020WorldMixedYSDMYYNNNNNNNNYUniversalRCP2.6IPCC20131.520701	0.085170518	0.085170518	0.085170518	0.059619363
New	Beyer	2020	Beyer2020	World	Mixed	N	N	Y	Y	Y	Y	S	S	N	Y	SDM	Y	Y	N	N	N	N	N	N	N	N	Y	Universal	RCP2.6	IPCC2013	1.55	2100	16919	16919	1	Beyer2020WorldMixedYSDMYYNNNNNNNNYUniversalRCP2.6IPCC20131.5521001	0.089426089	0.089426089	0.089426089	0.062598262
New	Beyer	2020	Beyer2020	World	Mixed	N	N	Y	Y	Y	Y	S	S	N	Y	SDM	Y	Y	N	N	N	N	N	N	N	N	Y	Universal	RCP4.5	IPCC2013	1.65	2040	16919	16919	1	Beyer2020WorldMixedYSDMYYNNNNNNNNYUniversalRCP4.5IPCC20131.6520401	0.07199007	0.07199007	0.07199007	0.050393049
New	Beyer	2020	Beyer2020	World	Mixed	N	N	Y	Y	Y	Y	S	S	N	Y	SDM	Y	Y	N	N	N	N	N	N	N	N	Y	Universal	RCP4.5	IPCC2013	2.15	2070	16919	16919	1	Beyer2020WorldMixedYSDMYYNNNNNNNNYUniversalRCP4.5IPCC20132.1520701	0.09781902	0.09781902	0.09781902	0.068473314
New	Beyer	2020	Beyer2020	World	Mixed	N	N	Y	Y	Y	Y	S	S	N	Y	SDM	Y	Y	N	N	N	N	N	N	N	N	Y	Universal	RCP4.5	IPCC2013	2.57	2100	16919	16919	1	Beyer2020WorldMixedYSDMYYNNNNNNNNYUniversalRCP4.5IPCC20132.5721001	0.10780779	0.10780779	0.10780779	0.075465453
New	Beyer	2020	Beyer2020	World	Mixed	N	N	Y	Y	Y	Y	S	S	N	Y	SDM	Y	Y	N	N	N	N	N	N	N	N	Y	Universal	RCP6.0	IPCC2013	1.56	2040	16919	16919	1	Beyer2020WorldMixedYSDMYYNNNNNNNNYUniversalRCP6.0IPCC20131.5620401	0.068207341	0.068207341	0.068207341	0.047745139
New	Beyer	2020	Beyer2020	World	Mixed	N	N	Y	Y	Y	Y	S	S	N	Y	SDM	Y	Y	N	N	N	N	N	N	N	N	Y	Universal	RCP6.0	IPCC2013	2.19	2070	16919	16919	1	Beyer2020WorldMixedYSDMYYNNNNNNNNYUniversalRCP6.0IPCC20132.1920701	0.09781902	0.09781902	0.09781902	0.068473314
New	Beyer	2020	Beyer2020	World	Mixed	N	N	Y	Y	Y	Y	S	S	N	Y	SDM	Y	Y	N	N	N	N	N	N	N	N	Y	Universal	RCP6.0	IPCC2013	2.8	2100	16919	16919	1	Beyer2020WorldMixedYSDMYYNNNNNNNNYUniversalRCP6.0IPCC20132.821001	0.119510609	0.119510609	0.119510609	0.083657427
New	Beyer	2020	Beyer2020	World	Mixed	N	N	Y	Y	Y	Y	S	S	N	Y	SDM	Y	Y	N	N	N	N	N	N	N	N	Y	Universal	RCP8.5	IPCC2013	1.9	2040	16919	16919	1	Beyer2020WorldMixedYSDMYYNNNNNNNNYUniversalRCP8.5IPCC20131.920401	0.06968497	0.06968497	0.06968497	0.048779479
New	Beyer	2020	Beyer2020	World	Mixed	N	N	Y	Y	Y	Y	S	S	N	Y	SDM	Y	Y	N	N	N	N	N	N	N	N	Y	Universal	RCP8.5	IPCC2013	3.21	2070	16919	16919	1	Beyer2020WorldMixedYSDMYYNNNNNNNNYUniversalRCP8.5IPCC20133.2120701	0.093622555	0.093622555	0.093622555	0.065535788
New	Beyer	2020	Beyer2020	World	Mixed	N	N	Y	Y	Y	Y	S	S	N	Y	SDM	Y	Y	N	N	N	N	N	N	N	N	Y	Universal	RCP8.5	IPCC2013	4.69	2100	16919	16919	1	Beyer2020WorldMixedYSDMYYNNNNNNNNYUniversalRCP8.5IPCC20134.6921001	0.112772622	0.112772622	0.112772622	0.078940836
New	Biondi	2018	Biondi2018	Europe	Insects	N	N	N	N	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	None	RCP2.6	IPCC2013	1.55	2050	10	10	1	Biondi2018EuropeInsectsYSDMNNNNNNNNNNYNoneRCP2.6IPCC20131.5520501	0.1	0.1	0.1	0.1
New	Biondi	2018	Biondi2018	Europe	Insects	N	N	N	N	Y	N	S	S	N	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	Universal	RCP2.6	IPCC2013	1.55	2050	10	10	1	Biondi2018EuropeInsectsYSDMNNNNNNNNNNYUniversalRCP2.6IPCC20131.5520501	0.1	0.1	0.1	0.1
New	Bitencourt	2016	Bitencourt2016	Samerica	Plants	N	N	N	Y	N	N	Y	N	N	Y	SAR	N	N	N	N	N	N	N	N	N	N	N	None	A2	IPCC2007	3.45	2080	1583	1583	1	Bitencourt2016SamericaPlantsYSARNNNNNNNNNNNNoneA2IPCC20073.4520801	0.262792167	0.262792167	0.262792167	0.262792167
New	Bladon	2021	Bladon2021	Africa	Birds	N	N	N	Y	N	N	Y	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP2.6	IPCC2013	1.55	2050	2	2	1	Bladon2021AfricaBirdsYSDMNNNNNNNNNNNUniversalRCP2.6IPCC20131.5520501	0.166666667	0.5	0	0.4
New	Bladon	2021	Bladon2021	Africa	Birds	N	N	N	Y	N	N	Y	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP2.6	IPCC2013	1.5	2070	2	2	1	Bladon2021AfricaBirdsYSDMNNNNNNNNNNNUniversalRCP2.6IPCC20131.520701	0.166666667	0.5	0	0.4
New	Bladon	2021	Bladon2021	Africa	Birds	N	N	N	Y	N	N	Y	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP4.5	IPCC2013	1.85	2050	2	2	1	Bladon2021AfricaBirdsYSDMNNNNNNNNNNNUniversalRCP4.5IPCC20131.8520501	0.166666667	0.5	0	0.4
New	Bladon	2021	Bladon2021	Africa	Birds	N	N	N	Y	N	N	Y	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP4.5	IPCC2013	2.15	2070	2	2	1	Bladon2021AfricaBirdsYSDMNNNNNNNNNNNUniversalRCP4.5IPCC20132.1520701	0.333333333	1	0	0.8
New	Bladon	2021	Bladon2021	Africa	Birds	N	N	N	Y	N	N	Y	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP6.0	IPCC2013	1.76	2050	2	2	1	Bladon2021AfricaBirdsYSDMNNNNNNNNNNNUniversalRCP6.0IPCC20131.7620501	0.166666667	0.5	0	0.4
New	Bladon	2021	Bladon2021	Africa	Birds	N	N	N	Y	N	N	Y	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP6.0	IPCC2013	2.19	2070	2	2	1	Bladon2021AfricaBirdsYSDMNNNNNNNNNNNUniversalRCP6.0IPCC20132.1920701	0.5	1	0	0.875
New	Bladon	2021	Bladon2021	Africa	Birds	N	N	N	Y	N	N	Y	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP8.5	IPCC2013	2.31	2050	2	2	1	Bladon2021AfricaBirdsYSDMNNNNNNNNNNNUniversalRCP8.5IPCC20132.3120501	0.333333333	0.5	0	0.475
New	Bladon	2021	Bladon2021	Africa	Birds	N	N	N	Y	N	N	Y	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	N	Universal	RCP8.5	IPCC2013	3.21	2070	2	2	1	Bladon2021AfricaBirdsYSDMNNNNNNNNNNNUniversalRCP8.5IPCC20133.2120701	0.666666667	1	0.5	0.9
New	Bohm	2016	Bohm2016	World	Reptiles	N	N	Y	Y	Y	N	S	S	N	Y	CCVA	N	N	Y	Y	Y	N	N	Y	N	Y	N	SpSpecific	NA	NA	NA	NA	1498	1498	1	Bohm2016WorldReptilesYCCVANNYYYNNYNYNSp-specificNANANANA1	0.220293725	0.220293725	0.220293725	0.220293725
New	Bolitho	2022	Bolitho2022	AustraliaNewZealand	Amphibians	Y	N	Y	N	N	N	Y	N	Y	Y	SDM	N	N	N	N	N	N	N	N	N	N	Y	None	RCP4.5	CSIROMK3.0.6	2	2050	2	2	1	Bolitho2022AustraliaNewZealandAmphibiansYSDMNNNNNNNNNNYNoneRCP4.5CSIROMK3.0.6220501	0	0	0	0
